State,Number,Summary,Bill Type,Penalties,Date,Status,Youth State Risk,Adult State Risk,Notes,URL,Sponsors,Calendar,History,Manual Status,Change Hash,Bill ID,PDF,Bill PDF,Targets Gender Identity,Targets Sexual Orientation,Targets Minors,Targets Adults,Trans Exclusionary Sex Definiition?,🔐 Softr Record ID
Florida,S0100,Display of Flags by Governmental Entities,Censorship: Pride Flag Ban,Military: Force,2025-04-07,Withdrawn from further consideration,Do Not Travel,Do Not Travel,,https://legiscan.com/FL/bill/S0100/2025,"Randy Fine, Jonathan Martin","Hearing 2025-02-11 13:45 110 Senate Building, Hearing 2025-02-18 13:45 110 Senate Building, Hearing 2025-03-25 11:00 37 Senate Building","S 2024-12-16 Filed, S 2025-01-15 Referred to Governmental Oversight and Accountability; Community Affairs; Rules, S 2025-02-03 On Committee agenda-- Governmental Oversight and Accountability, 02/11/25, 1:45 pm, 110 Senate Building, S 2025-02-10 On Committee agenda-- Governmental Oversight and Accountability, 02/18/25, 1:45 pm, 110 Senate Building, S 2025-02-11 Favorable by Governmental Oversight and Accountability; YEAS 5 NAYS 2, S 2025-02-12 Now in Community Affairs, S 2025-03-04 Introduced, S 2025-03-20 On Committee agenda-- Community Affairs, 03/25/25, 11:00 am, 37 Senate Building, S 2025-03-25 Favorable by Community Affairs; YEAS 5 NAYS 3, S 2025-03-26 Now in Rules, S 2025-04-07 Withdrawn from Rules, S 2025-04-07 Withdrawn from further consideration.... see more on LegiScan",Failed,f17d67fe83e5c4f717f8b76b01aaf03c,1896852,https://www.flsenate.gov/Session/Bill/2025/100/BillText/Filed/HTML,,Y,Y,Y,Y,None,8yt78pAZVg5WGaR46VBVWt
Florida,S0420,Official Actions of Local Governments,DEI Ban,,2025-06-16,Died in Judiciary,Do Not Travel,Do Not Travel,SOGI inclusive DEI ban for counties and municipalities,https://legiscan.com/FL/bill/S0420/2025,"Community Affairs, Clay Yarborough","Hearing 2025-03-17 16:00 37 Senate Building, Hearing 2025-04-01 16:00 110 Senate Building","S 2025-02-28 Filed, S 2025-03-07 Referred to Community Affairs; Judiciary; Rules, S 2025-03-10 Introduced, S 2025-03-12 On Committee agenda-- Community Affairs, 03/17/25, 4:00 pm, 37 Senate Building, S 2025-03-17 CS by Community Affairs; YEAS 5 NAYS 3, S 2025-03-18 Pending reference review under Rule 4.7(2) - (Committee Substitute), S 2025-03-18 Now in Judiciary, S 2025-03-19 CS by Community Affairs read 1st time, S 2025-03-27 On Committee agenda-- Judiciary, 04/01/25, 4:00 pm, 110 Senate Building --Temporarily Postponed, S 2025-05-03 Indefinitely postponed and withdrawn from consideration, S 2025-06-16 Died in Judiciary.... see more on LegiScan",Failed,26da4704b314672acc52204018ff0e6c,1988613,"https://www.flsenate.gov/Session/Bill/2025/420/BillText/Filed/HTML, https://www.flsenate.gov/Session/Bill/2025/420/BillText/c1/HTML",,Y,Y,Y,Y,None,6capPhv45UrPMZMqHw1Vjt
Florida,S0440,Gender Identity Employment Practices,Broad Discrimination / Pronoun Ban,,2025-06-16,Died in Judiciary,Do Not Travel,Do Not Travel,"Employees can be transphobic at work without consequence, and employers can't require training re: SOGI. Takes ""gender ideology"" definition from EO-14168",https://legiscan.com/FL/bill/S0440/2025,"Governmental Oversight and Accountability, Stan McClain","Hearing 2025-03-18 15:30 110 Senate Building, Hearing 2025-03-25 13:30 110 Senate Building","S 2025-02-28 Filed, S 2025-03-07 Referred to Governmental Oversight and Accountability; Judiciary; Fiscal Policy, S 2025-03-10 Introduced, S 2025-03-13 On Committee agenda-- Governmental Oversight and Accountability, 03/18/25, 3:30 pm, 110 Senate Building --Not Considered, S 2025-03-20 On Committee agenda-- Governmental Oversight and Accountability, 03/25/25, 1:30 pm, 110 Senate Building, S 2025-03-25 CS by Governmental Oversight and Accountability; YEAS 5 NAYS 2, S 2025-03-26 Pending reference review under Rule 4.7(2) - (Committee Substitute), S 2025-03-26 Now in Judiciary, S 2025-03-26 CS by Governmental Oversight and Accountability read 1st time, S 2025-05-03 Indefinitely postponed and withdrawn from consideration, S 2025-06-16 Died in Judiciary.... see more on LegiScan",Failed,1d38e2f53b5a892eb30c7343ca65cd7e,1988684,"https://www.flsenate.gov/Session/Bill/2025/440/BillText/Filed/HTML, https://www.flsenate.gov/Session/Bill/2025/440/BillText/c1/HTML",,Y,Y,,Y,Binary Sex / Biological Sex / Reproduction / Genitalia / Hormones / Chromosomes,9VJy3pMSMSth6sDpZ6ohih
Florida,S1312,Crimes Evidencing Prejudice,End Legal Recognition,,2025-06-16,Died in Criminal Justice,Do Not Travel,Do Not Travel,"A bill enumerating ""gender"" as a protected class for hate crimes, but defining ""gender"" as ""assigned sex at birth"".",https://legiscan.com/FL/bill/S1312/2025,Barbara Sharief,,"S 2025-02-26 Filed, S 2025-03-06 Referred to Criminal Justice; Appropriations Committee on Criminal and Civil Justice; Fiscal Policy, S 2025-03-10 Introduced, S 2025-05-03 Indefinitely postponed and withdrawn from consideration, S 2025-06-16 Died in Criminal Justice.... see more on LegiScan",Failed,55fe822cb66e7577e93b35bf24a18805,1983918,https://www.flsenate.gov/Session/Bill/2025/1312/BillText/Filed/HTML,,Y,,Y,Y,Sex at Birth,BxNHhFZYEjkqbQKZVadkrw
Florida,S1618,Education,End Legal Recognition / Discrimination in Education,,2025-04-30,"Laid on Table, companion bill(s) passed, see CS/HB 681 (Ch. 2025-139), CS/CS/CS/HB 1105 (Ch. 2025-109), CS/CS/HB 1255 (Ch. 2025-110)",Do Not Travel,Do Not Travel,"K12 and apprenticeships: Eliminates the term gender (replacing with ""sex"" if was not previously paired with ""sex"") in education related statute and removes gender diversity requirements",https://legiscan.com/FL/bill/S1618/2025,"Fiscal Policy, Senate Appropriations Committee on Pre-K - 12 Education, Alexis Calatayud","Hearing 2025-03-11 16:00 412 Knott Building, Hearing 2025-03-24 13:30 37 Senate Building, Hearing 2025-04-08 14:00 412 Knott Building","S 2025-02-27 Filed, S 2025-02-28 Referred to Education Pre-K - 12; Appropriations Committee on Pre-K - 12 Education; Fiscal Policy, S 2025-03-04 Introduced, S 2025-03-06 On Committee agenda-- Education Pre-K - 12, 03/11/25, 4:00 pm, 412 Knott Building, S 2025-03-11 Favorable by Education Pre-K - 12; YEAS 9 NAYS 0, S 2025-03-12 Now in Appropriations Committee on Pre-K - 12 Education, S 2025-03-19 On Committee agenda-- Appropriations Committee on Pre-K - 12 Education, 03/24/25, 1:30 pm, 37 Senate Building, S 2025-03-24 CS by Appropriations Committee on Pre-K - 12 Education; YEAS 8 NAYS 0, S 2025-03-27 Pending reference review under Rule 4.7(2) - (Committee Substitute), S 2025-03-27 Now in Fiscal Policy, S 2025-03-27 CS by Appropriations Committee on Pre-K - 12 Education read 1st time, S 2025-04-03 On Committee agenda-- Fiscal Policy, 04/08/25, 2:00 pm, 412 Knott Building, S 2025-04-08 CS/CS by- Fiscal Policy; YEAS 18 NAYS 1, S 2025-04-10 Pending reference review -under Rule 4.7(2) - (Committee Substitute), S 2025-04-10 Placed on Calendar, on 2nd reading, S 2025-04-14 CS/CS by Fiscal Policy read 1st time, S 2025-04-21 Placed on Special Order Calendar, 04/24/25, S 2025-04-24 Retained on Special Order Calendar, S 2025-04-28 Retained on Special Order Calendar, S 2025-04-29 Retained on Special Order Calendar, S 2025-04-30 Read 2nd time, S 2025-04-30 Substituted CS/CS/HB 1255, S 2025-04-30 Laid on Table, companion bill(s) passed, see CS/HB 681 (Ch. 2025-139), CS/CS/CS/HB 1105 (Ch. 2025-109), CS/CS/HB 1255 (Ch. 2025-110).... see more on LegiScan",Failed,3fc8db05c7bf19419fea21738fb10a7e,1987792,"https://www.flsenate.gov/Session/Bill/2025/1618/BillText/Filed/HTML, https://www.flsenate.gov/Session/Bill/2025/1618/BillText/c1/HTML, https://www.flsenate.gov/Session/Bill/2025/1618/BillText/c2/HTML",,Y,,Y,Y,None,NuRyEwyBRZQ3vZojFNKQbZ
Florida,S1624,Higher Education,End Legal Recognition / Discrimination in Education,,2025-06-16,"Died on Calendar, companion bill(s) passed, see CS/HB 681 (Ch. 2025-139)",Do Not Travel,Do Not Travel,"Eliminates the term gender (replacing with ""sex"" if was not previously paired with ""sex"") in education related statute and also reduces some sex equity provisions related to college sports",https://legiscan.com/FL/bill/S1624/2025,"Fiscal Policy, Appropriations Committee on Higher Education, Alexis Calatayud","Hearing 2025-03-10 13:30 301 Senate Building, Hearing 2025-03-24 16:00 110 Senate Building, Hearing 2025-04-02 09:00 110 Senate Building","S 2025-02-27 Filed, S 2025-02-28 Referred to Education Postsecondary; Appropriations Committee on Higher Education; Fiscal Policy, S 2025-03-04 Introduced, S 2025-03-05 On Committee agenda-- Education Postsecondary, 03/10/25, 1:30 pm, 301 Senate Building, S 2025-03-10 Favorable by Education Postsecondary; YEAS 5 NAYS 0, S 2025-03-11 Now in Appropriations Committee on Higher Education, S 2025-03-19 On Committee agenda-- Appropriations Committee on Higher Education, 03/24/25, 4:00 pm, 110 Senate Building, S 2025-03-24 CS by Appropriations Committee on Higher Education; YEAS 6 NAYS 2, S 2025-03-27 Pending reference review under Rule 4.7(2) - (Committee Substitute), S 2025-03-27 Now in Fiscal Policy, S 2025-03-27 CS by Appropriations Committee on Higher Education read 1st time, S 2025-03-28 On Committee agenda-- Fiscal Policy, 04/02/25, 9:00 am, 110 Senate Building, S 2025-04-02 CS/CS by- Fiscal Policy; YEAS 17 NAYS 1, S 2025-04-03 Pending reference review -under Rule 4.7(2) - (Committee Substitute), S 2025-04-03 Placed on Calendar, on 2nd reading, S 2025-04-03 Placed on Special Order Calendar, 04/09/25, S 2025-04-03 CS/CS by Fiscal Policy read 1st time, S 2025-04-09 Retained on Special Order Calendar, S 2025-04-15 Retained on Special Order Calendar, S 2025-04-16 Retained on Calendar, S 2025-04-21 Placed on Special Order Calendar, 04/23/25, S 2025-04-23 Retained on Special Order Calendar, S 2025-04-24 Retained on Special Order Calendar, S 2025-04-28 Retained on Special Order Calendar, S 2025-04-29 Retained on Special Order Calendar, S 2025-04-30 Retained on Special Order Calendar, S 2025-05-01 Retained on Special Order Calendar, S 2025-05-03 Indefinitely postponed and withdrawn from consideration, S 2025-06-16 Died on Calendar, companion bill(s) passed, see CS/HB 681 (Ch. 2025-139).... see more on LegiScan",Failed,009c01a73c7fce643ada183e0fa14806,1987729,"https://www.flsenate.gov/Session/Bill/2025/1624/BillText/Filed/HTML, https://www.flsenate.gov/Session/Bill/2025/1624/BillText/c1/HTML, https://www.flsenate.gov/Session/Bill/2025/1624/BillText/c2/HTML",,Y,,,Y,None,XhQPeAV8Mu7CF1qHjpPefV
Florida,S1710,"Prohibitions and Limitations on Diversity, Equity, and Inclusion and Requirements for Medical Institutions of Higher Education",DEI Ban,,2025-06-16,Died in Education Postsecondary,Do Not Travel,Do Not Travel,"DEI state fund/promotion/contracting ban which includes ""transgender ideology"", neopronouns, heteronormativity, and gender theory",https://legiscan.com/FL/bill/S1710/2025,Nick DiCeglie,Hearing 2025-03-18 15:30 110 Senate Building,"S 2025-02-28 Filed, S 2025-03-07 Referred to Governmental Oversight and Accountability; Education Postsecondary; Appropriations, S 2025-03-10 Introduced, S 2025-03-13 On Committee agenda-- Governmental Oversight and Accountability, 03/18/25, 3:30 pm, 110 Senate Building, S 2025-03-18 Favorable by Governmental Oversight and Accountability; YEAS 6 NAYS 2, S 2025-03-19 Now in Education Postsecondary, S 2025-05-03 Indefinitely postponed and withdrawn from consideration, S 2025-06-16 Died in Education Postsecondary.... see more on LegiScan",Failed,b8d964f6822643269586679cd7f27820,1988246,https://www.flsenate.gov/Session/Bill/2025/1710/BillText/Filed/HTML,,Y,Y,Y,Y,None,52iTswHLbtuTKxPgMJVQpS
Georgia,HB104,Equal Athletic Opportunities Act; enact,Sports Ban: K12,Civil: Withhold Funds,2025-01-28,House Second Readers,Worst,High,,https://legiscan.com/GA/bill/HB104/2025,"Brent Cox, Rick Jasperse, Carter Barrett, Charles Cannon, Chris Erwin, Mitchell Horner",,"H 2025-01-17 House Hopper, H 2025-01-27 House First Readers, H 2025-01-28 House Second Readers.... see more on LegiScan",Roll Over,ed60ff7f0342accd7852e9d8860fe9eb,1929167,https://www.legis.ga.gov/api/legislation/document/20252026/230199,,Y,,Y,Y,Biological Sex / Sex at Birth / Reproduction / Genetics / Birth Certificate,VLn24rqHvzynmbzW9tsfWo
Georgia,HB127,Education; number of accumulated sick leave days for teachers and other school personnel; increase from three to five,DEI Ban,,2025-04-02,Senate Passed/Adopted By Substitute,Worst,High,SOGI Inclusive DEI ban with a provision that says banning DEI won't stop K12 and colleges from banning trans folks from sports or bathrooms,https://legiscan.com/GA/bill/HB127/2025,"Brent Cox, Rob Leverett, Carmen Rice, Carter Barrett, Chris Erwin, Mitchell Horner, Max Burns","Hearing 2025-02-26 09:00 515 CLOB, Hearing 2025-02-27 13:00 506 CLOB, Hearing 2025-02-27 13:00 506 CLOB, Hearing 2025-02-27 15:00 506 CLOB, Hearing 2025-03-27 13:00 450 CAP, Hearing 2025-03-27 15:00 450 CAP, Hearing 2025-03-27 00:00 450 CAP","H 2025-01-27 House Hopper, H 2025-01-28 House First Readers, H 2025-01-29 House Second Readers, H 2025-02-28 House Committee Favorably Reported, H 2025-03-06 House Third Readers, H 2025-03-06 House Passed/Adopted, S 2025-03-10 Senate Read and Referred, S 2025-03-28 Senate Committee Favorably Reported By Substitute, S 2025-03-28 Senate Read Second Time, S 2025-04-02 Senate Tabled, S 2025-04-02 Senate Taken from Table, S 2025-04-02 Senate Third Read, S 2025-04-02 Senate Passed/Adopted By Substitute.... see more on LegiScan",Roll Over,388a61840858c0ed58951f9150f1363c,1943190,"https://www.legis.ga.gov/api/legislation/document/20252026/230268, https://www.legis.ga.gov/api/legislation/document/20252026/237903",,Y,Y,Y,Y,None,Q71om5nhx4t4S7pJPyuaQn
Georgia,HB267,Riley Gaines Act; enact,End Legal Recognition / Trans Bathroom Ban: K12 / Sports Ban: K12 / Trans Bathroom Ban: Colleges / Sports Ban: Colleges / Gender Marker Change Ban,,2025-02-28,Senate Read and Referred,Worst,High,"Trans exclusionary sex definitions throughout statute; IWV's ""Stand with Women Act"" excerpts; K12 bathroom/locker room ban; K12 and post-secondary trans girls & trans women sports ban; Partially written by ""Frontline Policy Action""; requires govt. data collection to collect data by AGAB rather than gender identity.",https://legiscan.com/GA/bill/HB267/2025,"Josh Bonner, Jan Jones, Will Wade, Ginny Ehrhart, Sandy Donatucci, Todd Jones","Hearing 2025-02-19 13:30 415 CLOB, Hearing 2025-02-21 13:00 506 CLOB, Hearing 2025-02-21 11:30 506 CLOB","H 2025-02-04 House Hopper, H 2025-02-05 House First Readers, H 2025-02-06 House Second Readers, H 2025-02-24 House Committee Favorably Reported By Substitute, H 2025-02-27 House Third Readers, H 2025-02-27 House Passed/Adopted By Substitute, S 2025-02-28 Senate Read and Referred.... see more on LegiScan",Roll Over,8211119427630fd7456c77e4e7309e84,1955587,"https://www.legis.ga.gov/api/legislation/document/20252026/231332, https://www.legis.ga.gov/api/legislation/document/20252026/233573, https://www.legis.ga.gov/api/legislation/document/20252026/233877, https://www.legis.ga.gov/api/legislation/document/20252026/234391",,Y,,Y,Y,Gamete Production / Binary Sex / Biological Sex / Sex at Birth,4oqhoKfRagwdypqoNRL2kW
Georgia,HB660,State government; prohibit coverage of expenses for any transition related intervention under state health benefit plan or with any state funds,Gender Affirming Care Ban: Medicaid / Gender Affirming Care Ban: Public Funds / Pathologization,,2025-03-03,House Second Readers,Worst,High,"Talks about existing ban for minors, but the Medicaid & public funds ban for GAC is for all ages",https://legiscan.com/GA/bill/HB660/2025,"Brent Cox, Rick Jasperse, Carmen Rice, Mitchell Scoggins, Lauren McDonald",,"H 2025-02-27 House Hopper, H 2025-02-28 House First Readers, H 2025-03-03 House Second Readers.... see more on LegiScan",Roll Over,e1e21e4347e480d3cbbb27bb0ac01ef7,1987847,https://www.legis.ga.gov/api/legislation/document/20252026/234320,,Y,,Y,Y,Reproduction / Binary Sex / Anatomy / Genetics,QLep3UA7HJiAfjxPWbq9R
Georgia,SB1,Fair and Safe Athletic Opportunities Act'; enact,Sports Ban: K12 / Trans Bathroom Ban: K12 / Sports Ban: Colleges / Trans Bathroom Ban: Colleges / End Legal Recognition,Civil: Academic / Civil: Withhold Funds / Civil: Liability,2025-04-28,Effective Date 2025-07-01,Worst,High,"K-post secondary trans fem sports ban; replaces ""gender"" with ""sex"" in athletic non-discrimination statute; bathroom ban is for sporting events specifically; Partially written by ""Frontline Policy Action""; aka ""The Riley Gaines Act of 2025""",https://legiscan.com/GA/bill/SB1/2025,"Greg Dolezal, John Kennedy, Steve Gooch, Brandon Beach, Randy Robertson, John Albers, Larry Walker, Ben Watson, Kay Kirkpatrick, Frank Ginn, Bill Cowsert, Russ Goodman, Blake Tillery, Billy Hickman, Drew Echols, Sam Watson, Max Burns, Timothy Bearden, Brian Strickland, Lee Anderson, Clint Dixon, Shawn Still, Bo Hatchett, Marty Harbin, Jason Anavitarte, Chuck Hufstetler, Colton Moore, Mike Hodges, Chuck Payne, Matt Brass, Josh Bonner","Hearing 2025-01-30 13:00 450 CAP, Hearing 2025-03-25 14:00 506 CLOB","S 2025-01-13 Senate Hopper, S 2025-01-14 Senate Read and Referred, S 2025-02-03 Senate Committee Favorably Reported By Substitute, S 2025-02-04 Senate Read Second Time, S 2025-02-06 Senate Third Read, S 2025-02-06 Senate Passed/Adopted By Substitute, H 2025-02-10 House First Readers, H 2025-02-11 House Second Readers, H 2025-03-25 House Committee Favorably Reported By Substitute, H 2025-03-31 House Third Readers, H 2025-03-31 House Passed/Adopted By Substitute, S 2025-03-31 Senate Agreed House Amend or Sub, S 2025-04-07 Senate Sent to Governor, S 2025-04-28 Senate Date Signed by Governor,  2025-04-28 Act 11,  2025-04-28 Effective Date 2025-07-01.... see more on LegiScan",Enacted,8a32a654d0177dbf02bd1355964df434,1916850,"https://www.legis.ga.gov/api/legislation/document/20252026/229718, https://www.legis.ga.gov/api/legislation/document/20252026/230897, https://www.legis.ga.gov/api/legislation/document/20252026/231717, https://www.legis.ga.gov/api/legislation/document/20252026/237331, https://www.legis.ga.gov/api/legislation/document/20252026/238607",,Y,,Y,Y,Gamete Production / Binary Sex / Biological Sex / Sex at Birth,Eyz6Ctp3hdsYGjSDxVoTAY
Georgia,SB120,"Education; public schools, local education agencies, and public postsecondary institutions shall not promote, support, or maintain any programs or activities that advocate for diversity, equity, and inclusion",DEI Ban,,2025-03-06,Senate Tabled,Worst,High,SOGI Inclusive DEI ban,https://legiscan.com/GA/bill/SB120/2025,"Marty Harbin, Steve Gooch, Max Burns, John Albers, Frank Ginn, Billy Hickman, Carden Summers, Colton Moore, Sam Watson, Ricky Williams, Timothy Bearden, Jason Anavitarte, Chuck Payne, Matt Brass, Brandon Beach, Lee Anderson",,"S 2025-02-06 Senate Hopper, S 2025-02-10 Senate Read and Referred, S 2025-03-03 Senate Committee Favorably Reported By Substitute, S 2025-03-04 Senate Read Second Time, S 2025-03-06 Senate Tabled.... see more on LegiScan",Roll Over,cd8bda2bd4e0d2a18378bcba3e4112da,1961043,"https://www.legis.ga.gov/api/legislation/document/20252026/231596, https://www.legis.ga.gov/api/legislation/document/20252026/234746",,Y,Y,,Y,None,Ee7GXN8WNraryPsXSHj9tV
